project_url,project_title
https://github.com/hoe94/DTC_MLOPS_Project,MLOps for Customer C
https://github.com/kargarisaac/mlops-zoomcamp-final-project,Sentiment Prediction Platform
https://github.com/N3wBaz/mlops_zoomcamp_project,Diabetes Prediction
https://github.com/Nerdward/Mlops_project,House Price Prediction
https://github.com/Mithrandir7/mlops-zoomcamp-project,Rent Price Prediction
https://github.com/drew-two/MLOpsFinal,Traffic Sign Recognition AI
https://github.com/TSFelg/mlops_zoomcamp_project,Retail Trends Forecasted
https://github.com/slavaheroes/mlops-zoomcamp-project,Fake News Classification
https://github.com/ammarchalifah/mlops-smoke-detection,Smoke Prediction Pipeline
https://github.com/IzicTemi/e2e_fake_news_classifier,Fake News Detector
https://github.com/alevalve/MLOPS_FINAL_PROJECT/tree/main/Final_Project,Unknown
https://github.com/piyush-an/Weather-Prediction-MLOps,Smart Weather Prediction
https://github.com/froukje/ml-ops-zoomcamp/tree/master/07-project,Building Heat Analysis
https://github.com/louismichel100/End_Project_MLOPS.git,ECG Heart Failure Prediction
https://github.com/EphraimX/mlops-zoomcamp-capstone-project,Emotion Naming Assistant
https://github.com/modfa/MLOps-Final-Project,Car Price Prediction
https://github.com/cmigpereira/mlops-zoomcamp-project,Vehicle Price Prediction
https://github.com/hannapethani/mlops-project.git,Bike Ride Time Prediction
https://github.com/nahumsa/nyc-yellow-tripdata,NYC Taxi Time Prediction
https://github.com/adamiaonr/mlops-zoomcamp-project,Bus Delay Prediction
https://github.com/surawut-jirasaktavee/course-mlops-zoomcamp/tree/main/08-project-capstone,Churn Prediction Service
https://github.com/rgareev/mlops-openfoodfacts,NOVA Group Prediction System
https://github.com/sergeykochetkov/mlopsproject,Stock Forecasting AI
https://github.com/PatrickCmd/mlops-project,BikeShare ML Pipeline
https://github.com/adamgifford-behavr/exercise_prediction,Exercise Category Prediction
https://gitlab.com/neimv/mlops-project,Unknown
https://github.com/caldasdeoliveira/mlops-zoomcamp-final-project-infra,MLOps Zoomcamp Infrastructure
https://github.com/burcins/mlops-zoomcamp-main-project,Quality Wine Classification
https://github.com/moizsajid/mlops_zoomcamp/tree/main/project,Car Price Prediction
https://github.com/WLDCH/covid19-deaths-prediction,France's Covid19 Death
https://github.com/KarimLulu/mlops-loan-prediction,Loan Return Prediction
https://github.com/brut0/mining-process-mlops-project,Silica Concentrate Prediction
https://github.com/K0nkere/kkr-mlops-project.git,Car Price Prediction
https://github.com/hsuyab/project_final,Diamond Price Prediction: Cat
