project_url,project_title
https://github.com/dajebbar/mlzoomcamp-capstone2,Movie Review Sentiment Analysis
https://github.com/ngalkov/mlzoomcamp_capstone,Ore Impurity Prediction
https://github.com/gabrielorce/mlbookcamp2022-capstone2,Electronic Component Prediction
https://github.com/ElenaNKn/ml-zoomcamp-solutions/tree/master/third_final_project,Steel Property Prediction
https://github.com/alejomaar/google-arts-and-culture,Art Color Classification
https://github.com/praveenbalijepalli/mlzoomcamp-capstone-project1,Vertebrae Fract
https://github.com/rizdiaprilian/MLZoomcamp_2022/tree/master/Project_2,Unknown
https://github.com/darkcorpd/ml-zoomcamp/tree/main/kitchenware-classification,Kitchenware Classification Success
https://github.com/angelineolapa/New_Exporter_Success,Export Success Prediction
https://github.com/JustBearMe/datatalksclub_mlzc_capstone2,Trash Tank Prediction
https://github.com/yegireddihemanth/MLZoomcamp2022.git,Unknown
https://github.com/danannisar/flower_classification,Flower Image Classification
https://github.com/moro23/dl_Maize_Disease_Classification,Early Disease Prediction
https://github.com/dheerajkarra/ML_Engineering/tree/main/Capstone_Project,Wine Classification Deployment
https://github.com/xtbtds/brain_tumor_classification_mlzoomcamp,Brain Tumor Classification
https://github.com/adamorad/capstoneprojectml,Titanic Survival Prediction
https://github.com/K0nkere/dice-detection-project.git,Dice Summarizing Bot
https://github.com/JesusAcuna/Kitchenware_classification,Kitchenware Classification Network
https://github.com/suri976/capstone2.git,Unknown
https://github.com/nirmadevi7/zoomcamp_homework/tree/main/Capestone_Project2,Unknown
https://github.com/vermadev54/mlzoomcamp_2022/tree/main/CapstoneProject2,Unknown
https://github.com/EdidiongEsu/mlzoomcamp_capstone_one,Car Classification App
https://github.com/MuhammadAwon/wildfire-classification,Wildfire Image Classification
https://github.com/msinha251/mlzoomcamp-2022-capstone-project-2,Kitchenware Image Classification
https://github.com/ptrisha/ml-capstone2,Scenery Classification: Mobile
https://github.com/Kibzik/kitchenware-classification_cv,Kitchenware Image Classification
https://github.com/illyge/counter-ai,GPT-3 Identification API
https://github.com/yadwink/Machine-Learning/tree/main/CapStone%20project,Unknown
https://github.com/Sivapriyapj/pneumonia_detection.git,Unknown
https://github.com/AaishaMuhammad/mlzoomcamp_capstone2,Landscapes Classification Model
https://github.com/rahmatmamat1/unet_lung_segmentation,Automated Lung Segmentation
https://github.com/bsenst/capstone2-predict-service-utilisation,Service Demand Prediction
https://github.com/segobee/Kitchenware_Classification,Kitchenware Identifier
https://github.com/venky-lucky/Zoomcamp_Homework/tree/main/capstone2,Kitchenware Categorizer
https://github.com/Tobi-Ade/Credit-Card-Offer-Acceptance,Credit Offer Acceptance
https://github.com/AEBU/mlzoomcamp/tree/main/capstone-project2,Equipment Request Forecaster
https://github.com/SimonIlishaev/ml-zoomcamp-hw/tree/master/scoring,Scoring Service Deployment
https://github.com/GattigorlaShivani/MLZoomCamp.git,Master ML Fundamentals
https://github.com/Danselem/gender_determination,Eye Gender Prediction
https://github.com/Mani1213/ML_ZoomCamp_2022.git,"I'm sorry, without any"
https://github.com/DonAvery/health-insurance-cross-sell-prediction,Marketing Campaign Prediction
https://github.com/ranga4all1/pneumonia-classification,Xception Diagnoses
https://github.com/jiujitsa/turnover_prediction_app,Turnover Probability Prediction
https://github.com/sotoblanco/skin-cancer-detection,Skin Cancer Classification
https://github.com/JavierMoraga1/capstone2_project,Apple Disease Classification: Efficient
https://github.com/drew-two/MLBookcamp-Final,Car Claim Prediction
https://github.com/Emekadavid/kitchenware-classification,Kitchenware Classification
https://github.com/De1iad/ML-Zoomcamp-Capstone2,Flower Classification Neural Network
https://github.com/chintalapudipraneeth/MlZoomCamp/tree/main/Capstone%20Project2,Unknown
https://github.com/jcdumlao14/ML-zoomcamp-course-homework/tree/main/Capstone%20Project-2,Heart Disease Analysis
https://github.com/moro23/ml_generator_failure_detection,Predictive Wind Turbine
https://github.com/kmue/mlbookcamp-capstone,Kitchenware Image Classification
https://github.com/gregorywmorris/MLZoom2022/tree/main/capstone-1,Optimized Loan Approval
https://github.com/dajebbar/mlzoomcamp-capstone1,Kitchenware Image Classification
https://github.com/Mostafa-Elseidy/Machine-Learning-Zoomcamp/tree/main/Capstone_1,Online Shopper Prediction
https://github.com/harg74/ML_ZoomCamp_2022/tree/main/capstone_project_one,Diamond Price Prediction
https://github.com/tanyashagova/roasted-coffee-been-classification,Roast Classification Model
https://github.com/yuliyagk/capstone1,Kitchenware Image Classification
https://github.com/alejomaar/Machine-Learning-Zoomcamp/tree/main/Capstone%201,Unknown
https://github.com/DonAvery/customer-marketing-project,Customer Response Prediction
https://github.com/RomuloPagnozzi/mlzoomcamp-project,Fraud Prediction AI
https://github.com/douglas-dm9/xgboost-regressor-AWS-Lambda,Optimizing Car Prices
https://github.com/mary435/kitchenware_classification.git,Kitchenware Image Classification
https://github.com/jvscursulim/mlzoomcamp_capstone_project,Concrete Crack Prediction
https://github.com/PatrickCmd/mlzoomcamp-capstone-project-1,Kitchen Item Classification
https://github.com/rizdiaprilian/MLZoomcamp_2022/tree/master/Project_1,Unknown
https://github.com/KevsDe/amz_reviewd_classificator,Amazon Review Analysis
https://github.com/Arcangis/card_identification,Card Recognition System
https://github.com/JesusAcuna/Date_Fruit_Classification_Keras,Date Fruit Classification AI
https://github.com/JavierMoraga1/capstone_project,Dimensional Transport Prediction
https://github.com/ChanTheDataExplorer/mlzoomcamp_capstone1_chan,Kitchenware Image Classification
https://github.com/clamytoe/kitchenware_classifier,Kitchenware Classification: 0
https://github.com/aminakhmetov/aminakhmetov/tree/main/ML-ZoomCamp/Capstone%20Project,Unknown
https://github.com/deen360/Paris-housing-prediction,Paris House Cost Estimator
https://github.com/antihaddock/mlbookcamp_assignment2,Health Survey Classification
https://github.com/kyokai/mlzoomcamp-capstone-1,Diabetes Risk Prediction
https://github.com/msinha251/mlzoomcamp-2022-capstone-project-1,Dimensional Transport Prediction
https://github.com/alevalve/Capstone1----ML_Zoom_Camp.-2022,Messi's
https://github.com/boyarkin-m/ml_bc_capstone1,Banking Subscription Prediction
https://github.com/Dmitrovich-Ivan/course-zoomcamp-homework/tree/main/capstone-project,Ocean Oil Prediction
https://github.com/jcdumlao14/ML-zoomcamp-course-homework/tree/main/Capstone%20Project-1,Vine Leaf Classification
https://github.com/bhasarma/kitchenware-classification-project,Kitchenware Image Classification
https://github.com/ptrisha/mlbookcamp-code/tree/hw_branch/course-zoomcamp/homework/capstone1,Unknown
https://github.com/Peco602/brain-stroke-detector,Stroke Detector AI
https://github.com/yegireddihemanth/MLZoomcamp2022/tree/main/capstone,Madrid House Price Prediction
https://github.com/KeiranJOC/review-classification-service,Customer Sentiment Analysis
https://github.com/Regidan-codes/ML-ZOOMCAMP2022/tree/main/ML-ZOOMCAMP_CAPSTONE_PROJECT,Flower Classification AI
https://github.com/meriem2012arb/Capstone1_project,Forest Fire Prediction
https://github.com/sotoblanco/X-Ray-classification-model,Pneumonia Prediction Model
https://github.com/dimzachar/capstone_mlzoomcamp,Shell vs Pebble
https://github.com/FranciscoOrtizTena/ML_Zoomcamp/tree/main/12_week_capstone_project,Flight Fare Prediction
https://github.com/drew-two/ml-kitchenware-image-classification,Kitchenware Classification Model
https://github.com/skepticalchemist/Sex-prediction-from-fundus-image,Gender Prediction from Fundus
https://github.com/LoHertel/lost-in-cupboard,Efficient Household Classification
https://github.com/rzabolotin/ml_zoomcamp_2022_project_2,Feline Breed Prediction
https://github.com/cmigpereira/machine-learning-zoomcamp-capstone-project,Wine Quality Prediction
https://github.com/Nakulbajaj101/mlzoomcamp-capstone-loan-prediction,Fair Loan Prediction
https://github.com/braccinocorto/MLZoomcamp/tree/main/__Capstone_Project,Playlist Match Model
https://github.com/daniel-gheorghita/mlzoomcamp/tree/main/Projects/Capstone_1_rock_paper_scissor_classification,Pose Prediction Model
https://github.com/KateK1/ML_Zoomcamp/tree/main/%D0%A1apstone%20project,IT Candidate Prediction
https://github.com/lucapug/capstone-kitchenware-classification,Kitchenware Image Classification
https://github.com/starynin/mlzoomcamp/tree/main/Capstone%201,Thermal-less Predictive
https://github.com/brut0/ml-zoomcamp/tree/main/project_capstone_1,Optimal EV Range
https://github.com/alex-fedorenk0/ml-zoomcamp/tree/main/capstone_project_1,Santa Detector AI
https://github.com/Liftingthedata/ML-Zoompcamp/tree/main/Capstone%20Project%20-%201,Kitchenware Classification: X
https://github.com/Blaqadonis/mlzoomcamp2022_capstone_project1,CSV Data Transformation
https://github.com/AEBU/mlzoomcamp/tree/main/capstone-project,Fair Scholarship Algorithm
https://github.com/DmitryKarpuk/LeafDiseaseClassifier,Leaf Disease Classification
https://github.com/maclavijo/Kitchenware-Project,Kitchenware Image Classification
https://github.com/carrionalfredo/Capstone_1,Pistachio Variety Classification
https://github.com/MuhammadAwon/kitchenware-classification,Utensil Classification Model
https://github.com/Avisprof/ML_Zoomcamp_Capstone_Project,Kitchenware Image Classification
https://github.com/MekongDelta-mind/ml_zoomcamp_2022_projects/tree/gh_capstone_one_branch/ml_zoomcamp_2022_capstone_one,Unknown
https://github.com/arundac23/ML_Zoomcamp_2022/tree/master/12_project_2,Nature Scene Classification
https://github.com/surawut-jirasaktavee/course-machine-learning-zoomcamp/tree/main/project-capstone,Bean Classification AI
https://github.com/martinnnuez/Kitchenware-classifier,ML Project: Data Analysis
https://github.com/Danselem/chestxray,Chest X-Ray Classification
https://github.com/zkeller89/ml_zoomcamp_cohort_2022/tree/main/capstone_project,Kitchenware Image Classification
https://github.com/suri976/ML-ZoomCamp_2022/tree/main/Capstone,Unknown
https://github.com/sambonuruddeen/ML-Zoomcamp-capstone1.git,Bankability Prediction
